"alt","comments","facebookUrl","images/0/thumb","images/1/thumb","images/2/thumb","isVideo","likes","link","pageId","postId","shares","text","thumb","time","timestamp","topLevelUrl","translatedText","url"
,,"https://pt-br.facebook.com/Localiza/",,,,"true","38",,"543362459038077","6122633077777626","5","Surfar é se conectar com a natureza, com o momento. 🏄E essa é uma conexão que se renova a cada onda. Ser uma prancha na imensidão do mar traz paz, liberdade e novas descobertas. Faça como Rafael Leforte e vem com a gente descobrir a próxima onda. Ah! E fique por aqui que vem novidades por aí 😉💚🏄🤩  #Localiza #AMelhorOndaéaPróxima #Surfe #EssaPranchaPodeSerSua","https://scontent-dfw5-2.xx.fbcdn.net/v/t15.5256-10/219077952_339440694398559_5288539177586102119_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=08861d&_nc_ohc=lORtHhWa4KoAX8PeobG&_nc_ht=scontent-dfw5-2.xx&oh=00_AfA5AC7Dcz_NmIjK6_KSjqBYHSePz03E7OZfzUYYZYgyWg&oe=63B9D643","Wednesday, July 28, 2021 at 1:01 PM","1627502515000","https://www.facebook.com/543362459038077/posts/6122633077777626",,"https://www.facebook.com/Localiza/posts/pfbid02DmrDQEG6fiicnYjnNw61h857doVCe9RAZ4spTAYj3Wae4AkR35LW6iRWkz1Uoryol"
,"10","https://pt-br.facebook.com/Localiza/",,,,"true","974",,"543362459038077","6117612498279684","21","Quem aí gosta de café? Então, olha que delícia que está a websérie #MelNaEstrada. Além de aproveitar essa linda paisagem da #SerradoBaturité (CE), juntos com Mel Fronckowiak tomamos um café de dar água na boca 🤤. Aproveitamos cada minutinho nesse lugar maravilhoso na #RotadoCafé. Quando estiver se sentindo seguro, caia na estrada e curta essa trip. Já passou o seu cafezinho? Não? Corre aqui http://bit.ly/EP2RotaCafé que está chegando o segundo episódio! E não se esqueça, continue por aqui e fique por dentro do que vem por aí #MelNaEstradaComLocaliza #Brasil ☕🚗","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/214004337_221962923143859_1049950408440659605_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=VyzvUrFg6QgAX8ib4LU&_nc_ht=scontent-dfw5-1.xx&oh=00_AfCtFvOCMubbafjy5tqpUNaybRBmJcddq4EDIj3BBCSdBA&oe=63BB2C75","Tuesday, July 27, 2021 at 12:53 PM","1627415597000","https://www.facebook.com/543362459038077/posts/6117612498279684",,"https://www.facebook.com/Localiza/posts/pfbid02Pu58jyUGWZKkX9AE36aNR8q1cVcqBfA2UDZLNzieJF8xssmhyb9W9ReroWyb7gSsl"
,"2","https://pt-br.facebook.com/Localiza/",,,,"true","371",,"543362459038077","6116316145075986","4","Nossa jornada pela #RotadoCafé com a Mel Fronckowiak está imperdível! Agora é hora de bebericar um cafezinho na #SerradoBaturité (CE). Prepare-se porque está chegando o segundo episódio da nossa websérie favorita. Fique por aqui para não perder nada e quando for a hora, cair na estrada e conhecer mais esse destino incrível #MelNaEstradaComLocaliza 💚☕🚗","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/217224592_520179792646059_7875369881602476966_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=08861d&_nc_ohc=V_UXlHFrzrMAX8ke4PF&_nc_ht=scontent-dfw5-1.xx&oh=00_AfD9IQaCAaeSZK00CkSg_jHWAXs7gTX4HAf6NwMxXsn3fw&oe=63BA1215","Tuesday, July 27, 2021 at 7:00 AM","1627394404000","https://www.facebook.com/543362459038077/posts/6116316145075986",,"https://www.facebook.com/Localiza/posts/pfbid0M3BYJ7HfutPGekgPEYUQkqDtsuVD5NBj92o7PBeXDv9ZPdRjrZhbeCBbRDUqvbkvl"
,"12","https://pt-br.facebook.com/Localiza/",,,,"true","30",,"543362459038077","6098117076895893","4","Tem gente que viaja pelo prazer de pegar a estrada. Tem gente que viaja em busca da onda perfeita. Tem gente que, mesmo de casa, viaja nas sensações de um esporte que experimenta sua primeira competição olímpica. Somos apaixonados pelos caminhos que nos levam a lugares incríveis. ​ E o Surf é, sem dúvida, o esporte perfeito para quem se sente como nós e não para de buscar por novas descobertas. 😍💚🌊 Esse é só o começo da viagem dessa prancha que inicia hoje com a gente uma emocionante jornada. Chama quem curte, marca aqui a galera e fique de olho que vem coisa nova por aí... 😎🏄‍♂️🤙 WSL Brasil WE Surfboards #Localiza #WSL #AMelhorOndaéaPróxima #Surfe #EssaPranchaPodeSerSua","https://scontent-dfw5-1.xx.fbcdn.net/v/t15.5256-10/216249007_348696299936756_1009844638712976843_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=08861d&_nc_ohc=uPyuGoGM-CgAX_B7Tpg&_nc_ht=scontent-dfw5-1.xx&oh=00_AfA_xz-myCEjQGu51hIxN1mdp4WrUgTd_KQArF8RWWrkbQ&oe=63B9EAD9","Friday, July 23, 2021 at 1:43 PM","1627073030000","https://www.facebook.com/543362459038077/posts/6098117076895893",,"https://www.facebook.com/Localiza/posts/pfbid02pnB582YBz8zdUrX7sV4ZG8KqK8zSN4RBKNz11tDshJeRzd2NDFwsBc5JLy5e4M1Cl"
,"8","https://pt-br.facebook.com/Localiza/",,,,"true","29",,"543362459038077","6091277407579860","1","Mais uma rota, mais um making of delicioso! Estamos chiques demais, com a Mel Fronckowiak, na #RotadoCafé 🍹 Esse Brasilzão é repleto de sabores incríveis! 💚☕ Nesse novo episódio de Mel na Estrada, tivemos a oportunidade de sentir o gostinho do café mineiro lá na Fazenda do Ipê, em #CarmodeMinas (MG). Curte só os bastidores dessa superviagem. Dá o play no link http://bit.ly/MakingOfCaféEp1 🚘. E continue seguindo a gente por aqui para não perder nada. Tem ainda muita coisa lega...l vindo aí! 😉 #MelNaEstradaComLocaliza #Brasil #RotadoCafé #Sudeste ","https://scontent.fsan1-2.fna.fbcdn.net/v/t15.5256-10/217393941_663417968390337_2001875281313213270_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=QvZCVG2te5wAX98X56J&_nc_ht=scontent.fsan1-2.fna&oh=00_AfCh7LvKpyvNlwFM_GRmkQBUqR0AMJ5ueXhqsFWltpIq7w&oe=63BB67AB","Thursday, July 22, 2021 at 7:20 AM","1626963658000","https://www.facebook.com/543362459038077/posts/6091277407579860",,"https://www.facebook.com/Localiza/posts/pfbid0WjcdB5p6rZKon8EyzR1HJguVKjbqBGhtdro7yLqjWPbMut64QktQjS1hjBpdKHS7l"
,"6","https://pt-br.facebook.com/Localiza/",,,,"true","54",,"543362459038077","6082526891788245","6","Para quem já estava contando os minutos, a websérie #MelNaEstrada está de volta 🙂 Trem bão, hein? 💚 Pronto para matar a saudade? Junto à Mel Fronckowiak, vamos experimentar cafés de altíssima qualidade e conhecer caminhos incríveis pela #RotaDoCafé. Para isso, fizemos uma parada obrigatória na Fazenda Ipê, em #CarmodeMinas (MG). Quando estiver se sentindo seguro, caia na estrada e curta essa trip. Dá o play no link http://bit.ly/EP1RotaCafé e bora nessa com a gente! 🚗 ☕ E não esquece de seguir nosso perfil pra não perder o que vem por aí!​ #MelNaEstradaComLocaliza #Brasil","https://scontent.fsan1-2.fna.fbcdn.net/v/t15.5256-10/212679255_905352593348332_1048364984290680658_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=uWzPwR27_hwAX_fU_J7&_nc_ht=scontent.fsan1-2.fna&oh=00_AfCJm0-1USYTkWurab_Vt9feTdU2tCQ7gNDRRlOP4OteGA&oe=63BB2A7D","Tuesday, July 20, 2021 at 1:03 PM","1626811403000","https://www.facebook.com/543362459038077/posts/6082526891788245",,"https://www.facebook.com/Localiza/posts/pfbid0s46q25A6tbZ9GgVRdWtmhqoHKLq5wWjof2LzohxoWQMuYrA731rcDSNw5GcsL6Grl"
,"6","https://pt-br.facebook.com/Localiza/",,,,"true","202",,"543362459038077","6081290988578502","5","Fala sério: ficou com saudade de viajar com a gente? 💚 Afinal, as nossas aventuras com Mel Fronckowiak são sempre emocionantes! Então, embarque com a gente na próxima jornada do #MelNaEstrada por #CarmodeMinas, na maravilhosa #RotaDoCafé. Já fique ligado que tem novo episódio chegando por aqui. E quando se sentir seguro, não deixe de viver essa experiência de pertinho. ☕🚗​ #MelNaEstradaComLocaliza","https://scontent.fsan1-2.fna.fbcdn.net/v/t15.13418-10/215595016_874053603205248_343991082848702321_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=08861d&_nc_ohc=jaueCZ3t55gAX_UVdHz&_nc_ht=scontent.fsan1-2.fna&oh=00_AfBTVdGYoeRYs44x6dYxLggxYdF3W1-rtKLe75RNoTg_Pw&oe=63BB9E6E","Tuesday, July 20, 2021 at 7:28 AM","1626791332000","https://www.facebook.com/543362459038077/posts/6081290988578502",,"https://www.facebook.com/Localiza/posts/pfbid0WoDeomifVUWCeg4phjJ88J1onsSnE5eW9Tfdy6hDL9uUtfWPDcjgYAttxJdihAU4l"
"No photo description available.","31","https://pt-br.facebook.com/Localiza/",,,,,"829","https://www.facebook.com/Localiza/photos/a.615325211841801/6077415862299348/?type=3","543362459038077","6077418912299043","83","Aproveite sua próxima aventura na Cidade Maravilhosa, e vem com a gente descobrir experiências incríveis no Bondinho Pão de Açúcar. 🚠 Chega mais, que tá tendo desconto para curtir uma das vistas mais lindas do mundo: cliente Localiza tem até 30% off 😎. Se liga, é só até 31/7. Só clicar no link https://bit.ly/LocalizaBondinho-FB​ e ir nessa! ​ #ParceriaLocaliza #OQueFazerNoRio #CidadeMaravilhosa","https://scontent.fsan1-2.fna.fbcdn.net/v/t39.30808-6/220958287_6077415868966014_3586205057434960168_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=8024bb&_nc_ohc=iEEFpF4PKLoAX9xrmQy&_nc_ht=scontent.fsan1-2.fna&oh=00_AfA3XEo510wnkdnwUAyKxa1BdANtNj8YrmmKU_dkX0YZ8g&oe=63BA0237","Monday, July 19, 2021 at 12:21 PM","1626722482000","https://www.facebook.com/543362459038077/posts/6077418912299043",,"https://www.facebook.com/Localiza/posts/pfbid0EdYL3fZiWSQwdYQVzSQPU97st7uNvqbPUcGjL41fhtvqEstGUcNjERJxEQ8gtVuFl"
,"18","https://pt-br.facebook.com/Localiza/",,,,"true","391",,"543362459038077","6062526160454985","21","Que tal viver muitas aventuras debaixo d'água? Clientes Localiza ganham até 15% de desconto na entrada do Hot Park, o parque aquático mais legal da América do Sul. Bora curtir as férias de julho com segurança em uma viagem incrível e recheada de lembranças inesquecíveis!​ ​Garantimos que vão ter muitos #UHUL💦 e também muitos #TCHIBUNS 🏊‍♀️ nas várias atrações, entre natureza, águas quentes e toda a diversão que o parque oferece. Basta acessar >> https://bit.ly/FB-HotPark e garantir a alegria da sua família. 💚​ #ParceriaLocaliza #FériasDoSeuJeito","https://scontent.fsan1-1.fna.fbcdn.net/v/t15.5256-10/200559833_4175955069188234_3800970132341535353_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=qjsxR-0fc88AX_v6w6b&_nc_ht=scontent.fsan1-1.fna&oh=00_AfCE56NrMd1xDWK-pCCMmblT3dWXLhmCOO5nir0IOKZNQA&oe=63BB86DF","Friday, July 16, 2021 at 1:00 PM","1626465605000","https://www.facebook.com/543362459038077/posts/6062526160454985",,"https://www.facebook.com/Localiza/posts/pfbid0WPQmvMYhGJmDsKQUvnjfBFwp2tstFJZjyr4xSCQHkLqfnUP9Fxi38ZzkXSYXj9Jcl"
,"1","https://pt-br.facebook.com/Localiza/",,,,"true","86",,"543362459038077","6058941370813464","6","Olha só esse prato de dar água na boca: carré suíno do Inhotim. O #GuiaFuturístico gastronômico foi preparado, dessa vez, pelas incríveis Chef Dailde Marinho e chefraquelnovais. As chefs foram desafiadas pelo Blog Casal Mil a preparar um prato que ficou a cara do Instituto Inhotim: fantástico. Clique aqui e confira a receita completa: http://bit.ly/ReceitaGuiaBrumadinho","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/212085794_274130597802443_609726372933115157_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=PtbjqZzHTRIAX9nwqLh&_nc_ht=scontent-man2-1.xx&oh=00_AfAoFGa_3jELOSF1ZgkVoGYdhem4ZxgOQjhQwISONyIubA&oe=63BBBE46","Thursday, 15 July 2021 at 15:32","1626388363000","https://www.facebook.com/543362459038077/posts/6058941370813464",,"https://www.facebook.com/Localiza/posts/pfbid0tyPN6bESu9sDQkytVsqqcBUktFb4DewDnpDDf6wYVVNSu81gdyMc49qcXua6ACxCl"
,"50","https://pt-br.facebook.com/Localiza/",,,,"true","1600",,"543362459038077","6052099928164275","239","O #GuiaFuturístico está pra lá de especial! Nessa edição, chamamos Luiza e Matheus, do Blog Casal Mil, para revisitar um destino que eles amam: #Brumadinho (MG). Essa dupla desbravou as delícias da região mineira com o roteiro do guia Junio César - Guia Especializado Inhotim #Brumadinho se destaca por seus belíssimos pontos turísticos, como o Mirante da Serra do Rola-Moça, o Topo do Mundo e, é claro, o maior museu a céu aberto do mundo, o Instituto Inhotim. Com maravilhosas g...alerias de arte e surpreendentes jardins, Inhotim chama atenção pela paisagem deslumbrante, uma atração inspiradora que vale a pena entrar em seu próximo roteiro de viagem. E com a Localiza, você tem 50% de desconto para usar com o condutor do carro. 😎​ ​Quer saber mais sobre esse encanto? Assista a essa aventura com a gente e sonhe com esse paraíso. Veja no link: http://bit.ly/GuiaBrumadinho 😉 ","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/200137257_348140593466424_8722767353331187912_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=08861d&_nc_ohc=J_IFiTveVFgAX90iA3t&_nc_ht=scontent-man2-1.xx&oh=00_AfAC_Z8errB3yhYFePRwsB4_MoyUJ66WwbwBd9-NRSZ-IA&oe=63B9FA01","Wednesday, 14 July 2021 at 06:35","1626269745000","https://www.facebook.com/543362459038077/posts/6052099928164275",,"https://www.facebook.com/Localiza/posts/pfbid02LdozLkWqeTifWeD7VvFbNoSziSazA17J1xBHnnWr1xcwGDMih91dQW1k97hxTyQbl"
,"7","https://pt-br.facebook.com/Localiza/",,,,,"48","https://www.facebook.com/Localiza/photos/a.615325211841801/6024869734220628/?type=3","543362459038077","6024870610887207","1","E olha só esse #TBT feito pelo Blog Casal Mil lá no Instituto Inhotim. 💚 Foi uma aventura fantástica pelas galerias e jardins do maior museu a céu aberto do mundo. E não parou por aí: eles visitaram mirantes em #Brumadinho e viveram uma experiência inesquecível no Topo do Mundo 🪂. Então, já se prepare para colocar Brumadinho em sua lista de desejos para quando se sentir seguro pra botar o pé na estrada 🚗 🏕 .  ​ #GuiaFuturístico #Inhotim #SaudadesDeViajar #DestinosNacionais #TBT","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/216310164_6024869740887294_421622127291211626_n.jpg?stp=dst-jpg_p403x403&_nc_cat=106&ccb=1-7&_nc_sid=8024bb&_nc_ohc=RTQs9662nfEAX8h2CKI&_nc_ht=scontent-man2-1.xx&oh=00_AfB94FR7mH-Y-ZuIIn72VaoMCWZ4xzDQ4457d6cqJi2W5g&oe=63BB11C9","Thursday, 8 July 2021 at 13:10","1625775021000","https://www.facebook.com/543362459038077/posts/6024870610887207",,"https://www.facebook.com/Localiza/posts/pfbid0fDc8i6toAB9mETsg55RRME4RkZpNKY9TvhcjhDUcjoFMtctSB6VRgWnDWbf4bNa3l"
,"7","https://pt-br.facebook.com/Localiza/",,,,"true","45",,"543362459038077","6023525404355061","2","O Guia Futurístico traz para você mais um destino imperdível! Convidamos o guia de turismo Junio Cesar para explorar com a gente a região de Brumadinho (MG). São paisagens lindas, com um destino de ecoturismo de tirar o fôlego! E nosso parceiro Inhotim estará conosco pra nos inspirar e mostrar o museu de arte contemporânea, considerado o maior a céu aberto do mundo, pra fechar o nosso roteiro. Que tal colocar mais essa fantástica parada em seu roteiro de viagem quando se sentir mais seguro? Não se esqueça de seguir o nosso perfil para acompanhar essa e outras novidades do nosso #GuiaFuturístico! 🌳🌅​ ​#SaudadesDeViajar #DestinosNacionais #Inhotim #Brumadinho","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/209683227_513210993076794_6158403810685466310_n.jpg?stp=dst-jpg_p403x403&_nc_cat=104&ccb=1-7&_nc_sid=08861d&_nc_ohc=8Bod_yWghrIAX_S3_43&_nc_ht=scontent-man2-1.xx&oh=00_AfBtGa_CTm1585hOa9tv9q3xPoJ8aMYwjg4lEgkObZgtqw&oe=63BA76AE","Thursday, 8 July 2021 at 07:01","1625752918000","https://www.facebook.com/543362459038077/posts/6023525404355061",,"https://www.facebook.com/Localiza/posts/pfbid0fuMn3scm5pttZN2Xe6rsu4rVpsr5rhoFRuPQ9b53aSRH55U9DGj8PhokSHAY7QHfl"
,,"https://pt-br.facebook.com/Localiza/",,,,"true","29",,"543362459038077","6020205538020381",,"E chegamos ao último episódio da websérie Mel na Estrada pela #RotaDasVinícolas. Mas calma que ainda temos uma saideira... É o MAKING OF! E enquanto aguardamos nossa próxima aventura com a Mel Fronckowiak 🍷, clica aqui (http://bit.ly/MakingOfVinícolasEp3) para curtir o que rolou por trás das câmeras. 🎥💚🍇​ #MelNaEstradaComLocaliza #Brasil #RotaDasVinícolas #Nordeste","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/202747016_292673418975056_1405549316386279153_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=08861d&_nc_ohc=Bebbkvf5YHgAX8mB3i-&_nc_ht=scontent-man2-1.xx&oh=00_AfD5V1k8pu98EvWIz7JyHkrcD1y26FwLI1ZfgPnMn6Zs4A&oe=63B9E25B","Wednesday, 7 July 2021 at 14:03","1625691802000","https://www.facebook.com/543362459038077/posts/6020205538020381",,"https://www.facebook.com/Localiza/posts/pfbid02nviESbsxUJRe84SXH42xriiXRsq3SFxKNvQwpshGs1hsnkbG5szPcM5JM1D7tYQGl"
,"2","https://pt-br.facebook.com/Localiza/",,,,"true","65",,"543362459038077","6015218841852384","6","Vinho no Nordeste? Tem, sim! E é uma delícia! Se você ainda não acredita, comprove com a gente e a Mel Fronckowiak. 👌🍷 ​ Assista ao último episódio da #RotaDasVinícolas de nossa websérie #MelNaEstrada, acessando nosso link da bio. E quando for a hora de viajar, curta bem de pertinho. 🚘🍇😍💚​ ​ #MelNaEstradaComLocaliza #Brasil #RotaDasVinícolas #Nordeste","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/200627771_249648646560774_9004435854595318718_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=08861d&_nc_ohc=i_VZvsHLoywAX_NgoDL&_nc_ht=scontent-man2-1.xx&oh=00_AfCGWhbSmYfKEcGolytEaX2PvoGJncHFOux1Y943Dg0O0A&oe=63BA6290","Tuesday, 6 July 2021 at 13:08","1625602087000","https://www.facebook.com/543362459038077/posts/6015218841852384",,"https://www.facebook.com/Localiza/posts/pfbid0uvs8ZYdxWam7nGoUTRBvNJZzoPggiMiKbbzF4b6ToCiQbrZPes42tb2MmHScVaK5l"
,"1","https://pt-br.facebook.com/Localiza/",,,,"true","524",,"543362459038077","6010625925645009","10","Pode ir preparando a taça de vinho que amanhã tem mais um episódio da websérie #MelNaEstrada pela #RotaDasVinícolas! 🍇 Tá imperdível, viu? Vamos juntos com Mel Fronckowiak degustar mais essa etapa da viagem. Fica ligado aqui no perfil pra não perder nada! 💚💚 ​ ​ ​#MelNaEstradaComLocaliza","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/197966479_542728010259535_773453817569093049_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=08861d&_nc_ohc=cGV7NK214A8AX_eAHRn&_nc_ht=scontent-man2-1.xx&oh=00_AfDKlG-ccM0iu4kPODSMhH1hynFsUHjT3640F92NGM_zCw&oe=63BA6E4E","Monday, 5 July 2021 at 13:24","1625516660000","https://www.facebook.com/543362459038077/posts/6010625925645009",,"https://www.facebook.com/Localiza/posts/pfbid0PuqXtcerSe2uSXPzgsJ3HsXRLPmMVh8Q6xVhTQkXxishM7y2sRy5rRYf3Wx9vfXpl"
"May be an image of ‎text that says ""‎יא SLocaliza‎""‎","37","https://pt-br.facebook.com/Localiza/",,,,,"102","https://www.facebook.com/Localiza/photos/a.615314801842842/6010377032336565/?type=3","543362459038077","6010380745669527","6","","https://scontent-man2-1.xx.fbcdn.net/v/t39.30808-6/213170364_6010377042336564_3607293371776848035_n.png?stp=dst-png_p280x280&_nc_cat=105&ccb=1-7&_nc_sid=dd9801&_nc_ohc=vuN-pDZ9hX4AX-8MU4i&_nc_ht=scontent-man2-1.xx&oh=00_AfAY09myG0c9_7dPmmxIYNHLJmDg73mgY-_9PioTFEtwTw&oe=63BA90CD","Monday, 5 July 2021 at 12:08","1625512092000","https://www.facebook.com/543362459038077/posts/6010380745669527",,"https://www.facebook.com/Localiza/posts/6010380745669527"
,"7","https://pt-br.facebook.com/Localiza/",,,,"true","30",,"543362459038077","5991862050854730","2","Você acha que só tem vinho no episódio 2 da websérie Mel na Estrada – #RotaDasVinícolas? Errou! Mel Fronckowiak, conta aí pra gente sobre o pastel de nata. 🤣 Enquanto a terceira parada dessa jornada não chega, assista aqui https://bit.ly/MakingOfVin%C3%ADcolasEp2 o MAKING OF e se divirta junto com a gente! 🚘💚​ ​ #ficaadica #MelNaEstradaComLocaliza #Brasil #SãoPaulo 🍇🤤😍","https://scontent-man2-1.xx.fbcdn.net/v/t15.5256-10/206169332_1166655657180554_497559459532950386_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=08861d&_nc_ohc=D89pExQPOlgAX9fh7gR&_nc_ht=scontent-man2-1.xx&oh=00_AfBSbkLddZ8ds4gKMSlbmpukOp4VwvjGhfoztxHadiGI-w&oe=63BAE032","Thursday, 1 July 2021 at 13:17","1625170661000","https://www.facebook.com/543362459038077/posts/5991862050854730",,"https://www.facebook.com/Localiza/posts/pfbid02niooiWcXHBqz7rdWJFa7SAve65EoJhnBfFAHDZh1TazHvbjuz1ocXKNoSaTaUL1vl"
